"code","91712"
"taluk","Shirahatti"
"village","ITAGI"
"lat","14.95278"
"long","75.71944"
"2007-04-01","8.7"
"2007-05-01","8.7"
"2007-06-01","8.98"
"2007-07-01","6.75"
"2007-08-01","5.65"
"2007-09-01","3.45"
"2007-10-01","3"
"2007-11-01","4.2"
"2007-12-01","4.5"
"2008-04-01",7.1
"2008-05-01",7.1
"2008-06-01",8.2
"2008-07-01",8.35
"2008-08-01",8.4
"2008-09-01",8.3
"2008-10-01",8
"2008-11-01",7.9
"2008-12-01",8
"2009-04-01","8.64"
"2009-05-01","8.64"
"2009-06-01","8.99"
"2009-07-01","9.13"
"2009-08-01","9.44"
"2009-09-01","9.58"
"2009-10-01","9.4"
"2009-11-01","5.1"
"2009-12-01","3.39"
"2010-01-01","2.77"
"2010-02-01","3"
"2010-03-01","3.4"
"2010-04-01","3.6"
"2010-05-01","3.9"
"2010-06-01","3.7"
"2010-07-01","3.4"
"2010-08-01","3.2"
"2010-09-01","2.7"
"2010-10-01","1.5"
"2010-11-01","1.45"
"2010-12-01","1.5"
"2011-01-01","1.8"
"2011-02-01","1.9"
"2011-03-01","2"
"2011-04-01","2.15"
"2011-05-01","2"
"2011-06-01","1.8"
"2011-07-01","1.5"
"2011-08-01","1.65"
"2011-09-01","1.4"
"2011-10-01","1.6"
"2011-11-01","1.5"
"2011-12-01","1.75"
"2012-01-01","2"
"2012-02-01","2.5"
"2012-03-01","2.9"
"2012-04-01","3.15"
"2012-05-01","3.2"
"2012-06-01","3.8"
"2012-07-01","3.9"
"2012-08-01","3.7"
"2012-09-01","3.35"
"2012-10-01","3.15"
"2012-11-01","3.15"
"2012-12-01","3.3"
"2013-01-01","3.6"
"2013-02-01","3.95"
"2013-03-01","4.4"
"2013-04-01","5"
"2013-05-01","4.5"
"2013-06-01","4.1"
"2013-07-01","3.85"
"2013-08-01","3.55"
"2013-09-01","3.35"
"2013-10-01","3.1"
"2013-11-01","2.9"
"2013-12-01","2.8"
"2014-01-01","2.86"
"2014-02-01","3"
"2014-03-01","3.2"
"2014-04-01","3.4"
"2014-05-01","3.5"
"2014-06-01","3.45"
"2014-07-01","3.25"
"2014-08-01","2.65"
"2014-09-01","2.3"
"2014-10-01","2.1"
"2014-11-01","2"
"2014-12-01","2.1"
"2015-01-01","2.25"
"2015-02-01","2.25"
"2015-03-01","2.8"
"2015-04-01","3.05"
"2015-05-01","3.3"
"2015-06-01","3.1"
"2015-07-01","5"
"2015-08-01","4.8"
"2015-09-01","5.1"
"2015-10-01","4.75"
"2015-11-01","4.85"
"2015-12-01","5.3"
"2016-01-01","5.31"
"2016-02-01","5.99"
"2016-03-01","5.43"
"2016-04-01","6.2"
"2016-05-01","6.2"
"2016-06-01","6.1"
"2016-07-01","5.2"
"2016-08-01","4.75"
"2016-09-01","5.5"
"2016-10-01","5.2"
"2016-11-01","5.9"
"2017-01-01","6.26"
"2017-02-01","6.41"
"2017-03-01","6.75"
"2017-04-01","6.8"
"2017-05-01","7.3"
"2017-06-01","7.7"
"2017-07-01","7.9"
"2017-08-01","Dry"
"2017-09-01","Dry"
"2017-10-01","6"
"2017-11-01","6.7"
"2017-12-01","6.9"
"2018-01-01","7.25"
"2018-02-01","7.3"
"2018-03-01","8"
"2018-04-01","8.2"
"2018-05-01","8.47"
"2018-06-01","8.08"
"2018-07-01",NA
"2018-08-01",NA
"2018-09-01",NA
"2018-10-01",NA
"2018-11-01",NA
"2018-12-01",NA
