"code","91407"
"taluk","Ron"
"village","SUDI"
"lat","15.72917"
"long","75.86389"
"2007-04-01","26.9"
"2007-05-01","26.9"
"2007-06-01","27.5"
"2007-07-01","25.63"
"2007-08-01","23.7"
"2007-09-01","16.81"
"2007-10-01","15"
"2007-11-01","15.75"
"2007-12-01","16.2"
"2008-04-01",16.6
"2008-05-01",16.6
"2008-06-01",17.33
"2008-07-01",19.13
"2008-08-01",19.3
"2008-09-01",19.5
"2008-10-01",19.15
"2008-11-01",19.55
"2008-12-01",20
"2009-04-01","20.65"
"2009-05-01","20.65"
"2009-06-01","20.93"
"2009-07-01","20.67"
"2009-08-01","20.97"
"2009-09-01","20.42"
"2009-10-01","20.2"
"2009-11-01","17.18"
"2009-12-01","0"
"2010-01-01","Cap Jam"
"2010-02-01","Cap Jam"
"2010-03-01","Cap Jam"
"2010-04-01","Cap Jam"
"2010-05-01","17.5"
"2010-06-01","16"
"2010-07-01","11.4499998092651"
"2010-08-01","11"
"2010-09-01","10.8000001907349"
"2010-10-01","14"
"2010-11-01","13.8999996185303"
"2010-12-01","16"
"2011-01-01","16.3999996185303"
"2011-02-01","15"
"2011-03-01","14.6000003814697"
"2011-04-01","13.3000001907349"
"2011-05-01","12.5"
"2011-06-01","14.6999998092651"
"2011-07-01","14.8000001907349"
"2011-08-01","14.5"
"2011-09-01","14.3000001907349"
"2011-10-01","14.5"
"2011-11-01","14.6000003814697"
"2011-12-01","14.25"
"2012-01-01","14.6999998092651"
"2012-02-01","15.1000003814697"
"2012-03-01","16.8999996185303"
"2012-04-01","18.4500007629395"
"2012-05-01","19.4500007629395"
"2012-06-01","19.5"
"2012-07-01","19.3999996185303"
"2012-08-01","19.1000003814697"
"2012-09-01","18.75"
"2012-10-01","18.6499996185303"
"2012-11-01","19"
"2012-12-01","19.6000003814697"
"2013-01-01","20.2999992370605"
"2013-02-01","21.1000003814697"
"2013-03-01","22"
"2013-04-01","22.8999996185303"
"2013-05-01","23.1499996185303"
"2013-06-01","20.8999996185303"
"2013-07-01","20.7000007629395"
"2013-08-01","20.4500007629395"
"2013-09-01","20.3999996185303"
"2013-10-01","20.2999992370605"
"2013-11-01","20.1000003814697"
"2013-12-01","20"
"2014-01-01","20.1000003814697"
"2014-02-01","20.2999992370605"
"2014-03-01","20.5499992370605"
"2014-04-01","20.8500003814697"
"2014-05-01","21.1000003814697"
"2014-06-01","21.2999992370605"
"2014-07-01","21.2000007629395"
"2014-08-01","20.0300006866455"
"2014-09-01","19"
"2014-10-01","18.8999996185303"
"2014-11-01","18.5"
"2014-12-01","18.2999992370605"
"2015-01-01","18.3999996185303"
"2015-02-01","18.5"
"2015-03-01","18.7000007629395"
"2015-04-01","18.8500003814697"
"2015-05-01","18.9500007629395"
"2015-06-01","17.8999996185303"
"2015-07-01","19"
"2015-08-01","18.8999996185303"
"2015-09-01","18.7000007629395"
"2015-10-01","18.6000003814697"
"2015-11-01","19"
"2015-12-01","19.1000003814697"
"2016-01-01","18.3999996185303"
"2016-02-01","18.5"
"2016-03-01","18.7000007629395"
"2016-04-01","19.6"
"2016-05-01","20.7"
"2016-06-01","20.65"
"2016-07-01","19.5"
"2016-08-01","19.153"
"2016-09-01","19.1"
"2016-10-01","20.9"
"2016-11-01","21.4"
"2017-01-01","21.59"
"2017-02-01","21.65"
"2017-03-01","22"
"2017-04-01","22"
"2017-05-01","22.7"
"2017-06-01","Dry"
"2017-07-01","Dry"
"2017-08-01","Dry"
"2017-09-01","Dry"
"2017-10-01","Dry"
"2017-11-01","Dry"
"2017-12-01","Dry"
"2018-01-01","Dry"
"2018-02-01","Dry"
"2018-03-01","Dry"
"2018-04-01","Dry"
"2018-05-01","Dry"
"2018-06-01","Dry"
"2018-07-01",NA
"2018-08-01",NA
"2018-09-01",NA
"2018-10-01",NA
"2018-11-01",NA
"2018-12-01",NA
