"code","130105"
"taluk","Bagepalli"
"village","Mittemari"
"lat","13.68306"
"long","77.86611"
"2007-01-01","6.02"
"2007-02-01","6.85"
"2007-03-01","7.6"
"2007-04-01","8.35"
"2007-05-01","9.2"
"2007-06-01","9.05"
"2007-07-01","10.1"
"2007-08-01","10.25"
"2007-09-01","5.95"
"2007-10-01","5.8"
"2007-11-01","4.8"
"2007-12-01","4.95"
"2008-01-01","5.1"
"2008-02-01","5"
"2008-03-01","5.3"
"2008-04-01","5.45"
"2008-05-01","5.65"
"2008-06-01","5.85"
"2008-07-01","5.75"
"2008-08-01","5.85"
"2008-09-01","4.6"
"2008-10-01","5.2"
"2008-11-01","5.05"
"2008-12-01","5.5"
"2009-01-01","5.8"
"2009-02-01","6.4"
"2009-03-01","6.8"
"2009-04-01","7"
"2009-05-01","7.1"
"2009-06-01","7.1"
"2009-07-01","7.15"
"2009-08-01","7.3"
"2009-09-01","7.1"
"2009-10-01","6.2"
"2009-11-01","6.6"
"2009-12-01","6.8"
"2010-01-01","9.1"
"2010-02-01","10.7"
"2010-03-01","11.6"
"2010-04-01","9.6"
"2010-05-01","9.9"
"2010-06-01","8.9"
"2010-07-01","10.4"
"2010-08-01","7.2"
"2010-09-01","8.1"
"2010-10-01","6.9"
"2010-11-01","4.6"
"2010-12-01","5.4"
"2011-01-01","6.2"
"2011-02-01","7.5"
"2011-03-01","7.55"
"2011-04-01","7.2"
"2011-05-01","7.4"
"2011-06-01","7.3"
"2011-07-01","7.8"
"2011-08-01","8"
"2011-09-01","7.4"
"2011-10-01","7.45"
"2011-11-01","7.7"
"2011-12-01","8.3"
"2012-01-01","9.2"
"2012-02-01","10.3"
"2012-03-01","10.5"
"2012-04-01","10.7"
"2012-05-01","12"
"2012-06-01","13.3"
"2012-07-01","13.7"
"2012-08-01","13.3"
"2012-09-01","14"
"2012-10-01","10.25"
"2012-11-01","10.5"
"2012-12-01","11.3"
"2013-01-01","11.95"
"2013-02-01","10.5"
"2013-03-01","11.2"
"2013-04-01","11.8"
"2013-05-01","10.7"
"2013-06-01","12.7"
"2013-07-01","12.8"
"2013-08-01","12.9"
"2013-09-01","14.1"
"2013-10-01","12.9"
"2013-11-01","13.6"
"2013-12-01","14.5"
"2014-01-01","13.7"
"2014-02-01","14.3"
"2014-03-01","15.9"
"2014-04-01","16.8"
"2014-05-01","14.5"
"2014-06-01","13.7"
"2014-07-01","13.7"
"2014-08-01","13.8"
"2014-09-01","13.7"
"2014-10-01","12.18"
"2014-11-01","14.6"
"2014-12-01","15.1"
"2015-01-01","16.3"
"2015-02-01","16.85"
"2015-03-01","17.3"
"2015-04-01","18"
"2015-05-01","18.25"
"2015-06-01","17.23"
"2015-07-01","-"
"2015-08-01","-"
"2015-09-01","-"
"2015-10-01","-"
"2015-11-01","-"
"2015-12-01","-"
"2016-01-01","-"
"2016-02-01","-"
"2016-03-01","-"
"2016-04-01","-"
"2016-05-01","-"
"2016-06-01","-"
"2016-07-01","-"
"2016-08-01","-"
"2016-09-01","-"
"2016-10-01","-"
"2016-11-01","-"
"2016-12-01","-"
"2017-01-01","-"
"2017-02-01","-"
"2017-03-01","65.7"
"2017-04-01","74"
"2017-05-01","77.68"
"2017-06-01","78"
"2017-07-01","78.1"
"2017-08-01","79"
"2017-09-01","78.12"
"2017-10-01","69.12"
"2017-11-01","67.09"
"2017-12-01","67.09"
"2018-01-01","67.12"
"2018-02-01","70.12"
"2018-03-01","74.11"
"2018-04-01","75"
"2018-05-01","74.34"
"2018-06-01","75.4"
"2018-07-01",NA
"2018-08-01",NA
"2018-09-01",NA
"2018-10-01",NA
"2018-11-01",NA
"2018-12-01",NA
