"code","130114"
"taluk","Bagepalli"
"village","Gulur"
"lat","13.84"
"long","77.85306"
"2007-01-01","-"
"2007-02-01","-"
"2007-03-01","-"
"2007-04-01","-"
"2007-05-01","-"
"2007-06-01","-"
"2007-07-01","-"
"2007-08-01","-"
"2007-09-01","-"
"2007-10-01","-"
"2007-11-01","-"
"2007-12-01","-"
"2008-01-01","-"
"2008-02-01","-"
"2008-03-01","-"
"2008-04-01","-"
"2008-05-01","-"
"2008-06-01","-"
"2008-07-01","-"
"2008-08-01","-"
"2008-09-01","-"
"2008-10-01","-"
"2008-11-01","-"
"2008-12-01","-"
"2009-01-01","-"
"2009-02-01","-"
"2009-03-01","-"
"2009-04-01","-"
"2009-05-01","-"
"2009-06-01","-"
"2009-07-01","-"
"2009-08-01","-"
"2009-09-01","-"
"2009-10-01","-"
"2009-11-01","-"
"2009-12-01","-"
"2011-01-01","-"
"2011-02-01","-"
"2011-03-01","-"
"2011-04-01","24.1"
"2011-05-01","22"
"2011-06-01","22.8"
"2011-07-01","24"
"2011-08-01","20.4"
"2011-09-01","17.05"
"2011-10-01","17.7"
"2011-11-01","18.9"
"2011-12-01","19.1"
"2012-01-01","21.4"
"2012-02-01","23.95"
"2012-03-01","25.2"
"2012-04-01","23.4"
"2012-05-01","23.6"
"2012-06-01","24.8"
"2012-07-01","25.6"
"2012-08-01","27.3"
"2012-09-01","27.6"
"2012-10-01","28.1"
"2012-11-01","29.2"
"2012-12-01","30.8"
"2013-01-01","31.5"
"2013-02-01","29.5"
"2013-03-01","30.95"
"2013-04-01","31.6"
"2013-05-01","33.6"
"2013-06-01","35.3"
"2013-07-01","36.3"
"2013-08-01","38.8"
"2013-09-01","28.6"
"2013-10-01","23.2"
"2013-11-01","22.7"
"2013-12-01","20.8"
"2014-01-01","21.35"
"2014-02-01","21.05"
"2014-03-01","21.95"
"2014-04-01","22.3"
"2014-05-01","26.7"
"2014-06-01","29.6"
"2014-07-01","29.6"
"2014-08-01","29.8"
"2014-09-01","29.7"
"2014-10-01","28.1"
"2014-11-01","28.1"
"2014-12-01","28.3"
"2015-01-01","29.3"
"2015-02-01","29.95"
"2015-03-01","30.45"
"2015-04-01","30.92"
"2015-05-01","31.45"
"2015-06-01","30.45"
"2015-07-01","34.4"
"2015-08-01","35.05"
"2015-09-01","35.55"
"2015-10-01","30.55"
"2015-11-01","23.2"
"2015-12-01","13.2"
"2016-01-01","13.2"
"2016-02-01","13.5"
"2016-03-01","14"
"2016-04-01","14.52"
"2016-05-01","17.7"
"2016-06-01","18"
"2016-07-01","16.79"
"2016-08-01","16"
"2016-09-01","16"
"2016-10-01","20.13"
"2016-11-01","21.3"
"2016-12-01","22.78"
"2017-01-01","24.32"
"2017-02-01","25.97"
"2017-03-01","26.55"
"2017-04-01","31.84"
"2017-05-01","35.95"
"2017-06-01","36.05"
"2017-07-01","42.6"
"2017-08-01","49.11"
"2017-09-01","47.03"
"2017-10-01","38.48"
"2017-11-01","30"
"2017-12-01","25"
"2018-01-01","24.1"
"2018-02-01","21.57"
"2018-03-01","23"
"2018-04-01","24.93"
"2018-05-01","21.91"
"2018-06-01","20.26"
"2018-07-01",NA
"2018-08-01",NA
"2018-09-01",NA
"2018-10-01",NA
"2018-11-01",NA
"2018-12-01",NA
