"code","130110"
"taluk","Bagepalli"
"village","Thattagaranapalli"
"lat","13.85778"
"long","77.94056"
"2007-01-01","19.9"
"2007-02-01","20.85"
"2007-03-01","22.05"
"2007-04-01","26.2"
"2007-05-01","30"
"2007-06-01","29.5"
"2007-07-01","29.3"
"2007-08-01","29.15"
"2007-09-01","26.3"
"2007-10-01","24.9"
"2007-11-01","20.6"
"2007-12-01","11.1"
"2008-01-01","11.3"
"2008-02-01","11.4"
"2008-03-01","15"
"2008-04-01","17"
"2008-05-01","19.6"
"2008-06-01","20.5"
"2008-07-01","18.8"
"2008-08-01","18"
"2008-09-01","19.1"
"2008-10-01","20.2"
"2008-11-01","16"
"2008-12-01","16.2"
"2009-01-01","15.2"
"2009-02-01","16.8"
"2009-03-01","15.4"
"2009-04-01","18.4"
"2009-05-01","10.8"
"2009-06-01","18.1"
"2009-07-01","18.8"
"2009-08-01","18.3"
"2009-09-01","7.7"
"2009-10-01","7.6"
"2009-11-01","4.9"
"2009-12-01","5.1"
"2010-01-01","7.4"
"2010-02-01","8.7"
"2010-03-01","9.1"
"2010-04-01","8.5"
"2010-05-01","10.7"
"2010-06-01","12.39"
"2010-07-01","8.3"
"2010-08-01","10.34"
"2010-09-01","10.7"
"2010-10-01","10.2"
"2010-11-01","4"
"2010-12-01","9.2"
"2011-01-01","9.95"
"2011-02-01","10.05"
"2011-03-01","13.75"
"2011-04-01","14"
"2011-05-01","-"
"2011-06-01","-"
"2011-07-01","-"
"2011-08-01","-"
"2011-09-01","-"
"2011-10-01","-"
"2011-11-01","-"
"2011-12-01","-"
"2012-01-01","-"
"2012-02-01","-"
"2012-03-01","-"
"2012-04-01","-"
"2012-05-01","-"
"2012-06-01","-"
"2012-07-01","-"
"2012-08-01","-"
"2012-09-01","-"
"2012-10-01","-"
"2012-11-01","-"
"2012-12-01","-"
"2013-01-01","-"
"2013-02-01","-"
"2013-03-01","-"
"2013-04-01","-"
"2013-05-01","-"
"2013-06-01","-"
"2013-07-01","-"
"2013-08-01","-"
"2013-09-01","-"
"2013-10-01","-"
"2013-11-01","-"
"2013-12-01","-"
"2014-01-01","-"
"2014-02-01","-"
"2014-03-01","-"
"2014-04-01","-"
"2014-05-01","-"
"2014-06-01","-"
"2014-07-01","-"
"2014-08-01","-"
"2014-09-01","-"
"2014-10-01","-"
"2014-11-01","-"
"2014-12-01","-"
"2017-01-01","-"
"2017-02-01","-"
"2017-03-01","41"
"2017-04-01","46.5"
"2017-05-01","52"
"2017-06-01","55"
"2017-07-01","56.75"
"2017-08-01","60"
"2017-09-01","64.5"
"2017-10-01","58.5"
"2017-11-01","50.95"
"2017-12-01","47"
"2018-01-01","47.22"
"2018-02-01","56.77"
"2018-03-01","66.02"
"2018-04-01","69.88"
"2018-05-01","66.88"
"2018-06-01","60"
"2018-07-01",NA
"2018-08-01",NA
"2018-09-01",NA
"2018-10-01",NA
"2018-11-01",NA
"2018-12-01",NA
