"code","130101"
"taluk","Bagepalli"
"village","Bagepalli"
"lat","13.78333"
"long","77.78194"
"2007-01-01","13.1"
"2007-02-01","14.3"
"2007-03-01","15.4"
"2007-04-01","17.6"
"2007-05-01","16.5"
"2007-06-01","15.05"
"2007-07-01","15.3"
"2007-08-01","5.15"
"2007-09-01","8.1"
"2007-10-01","8"
"2007-11-01","7"
"2007-12-01","7.17"
"2008-01-01","8.4"
"2008-02-01","9.2"
"2008-03-01","10.25"
"2008-04-01","8.85"
"2008-05-01","9.4"
"2008-06-01","9.65"
"2008-07-01","7.5"
"2008-08-01","8"
"2008-09-01","5.5"
"2008-10-01","4.5"
"2008-11-01","5.45"
"2008-12-01","6"
"2009-01-01","5"
"2009-02-01","6.2"
"2009-03-01","6"
"2009-04-01","6.5"
"2009-05-01","7.6"
"2009-06-01","6"
"2009-07-01","7.35"
"2009-08-01","7.9"
"2009-09-01","4.4"
"2009-10-01","8.35"
"2009-11-01","3.2"
"2009-12-01","5.9"
"2010-01-01","6.7"
"2010-02-01","8.1"
"2010-03-01","9.3"
"2010-04-01","9.6"
"2010-05-01","8.2"
"2010-06-01","6.2"
"2010-07-01","5.7"
"2010-08-01","4.9"
"2010-09-01","3.95"
"2010-10-01","4.9"
"2010-11-01","5.5"
"2010-12-01","5.2"
"2011-01-01","5.6"
"2011-02-01","6.2"
"2011-03-01","8.6"
"2011-04-01","8.8"
"2011-05-01","8.6"
"2011-06-01","8.7"
"2011-07-01","8.5"
"2011-08-01","7.7"
"2011-09-01","7.9"
"2011-10-01","8"
"2011-11-01","8.2"
"2011-12-01","9.1"
"2012-01-01","9.8"
"2012-02-01","10.4"
"2012-03-01","10.8"
"2012-04-01","11.1"
"2012-05-01","11.8"
"2012-06-01","12.6"
"2012-07-01","13.1"
"2012-08-01","13.5"
"2012-09-01","13.6"
"2012-10-01","12.2"
"2012-11-01","12.5"
"2012-12-01","12.6"
"2013-01-01","13.1"
"2013-02-01","16"
"2013-03-01","16.5"
"2013-04-01","16.8"
"2013-05-01","17.55"
"2013-06-01","15.4"
"2013-07-01","17.7"
"2013-08-01","19.1"
"2013-09-01","15"
"2013-10-01","14.8"
"2013-11-01","13.3"
"2013-12-01","16"
"2014-01-01","12.4"
"2014-02-01","14.2"
"2014-03-01","15.5"
"2014-04-01","15.7"
"2014-05-01","14.2"
"2014-06-01","14.8"
"2014-07-01","14.2"
"2014-08-01","14.4"
"2014-09-01","14.2"
"2014-10-01","15.1"
"2014-11-01","-"
"2014-12-01","-"
"2017-01-01","-"
"2017-02-01","-"
"2017-03-01","99.7"
"2017-04-01","104.95"
"2017-05-01","109.05"
"2017-06-01","113.05"
"2017-07-01","118.55"
"2017-08-01","125.1"
"2017-09-01","116.9"
"2017-10-01","106.9"
"2017-11-01","95.35"
"2017-12-01","89.95"
"2018-01-01","90.1"
"2018-02-01","81.95"
"2018-03-01","41"
"2018-04-01","49.57"
"2018-05-01","55.81"
"2018-06-01","62.25"
"2018-07-01",NA
"2018-08-01",NA
"2018-09-01",NA
"2018-10-01",NA
"2018-11-01",NA
"2018-12-01",NA
